Species	baseMean	log2FoldChange
NS	0.368653083	-1.979603102
NS	0.470406227	-1.41422122
NS	5.682463828	-0.984132335
NS	1.378850416	-4.003966182
NS	0.718895724	0.734245194
NS	177.6831279	-0.501245005
NS	0.289120981	1.841183791
NS	1.647831875	0.57511459
NS	0.339306393	-2.01706632
NS	116.3564467	-0.074560789
NS	191.9080639	1.346882638
NS	9.604376784	0.625450051
NS	254.7777716	1.380445054
NS	0.920202099	-3.451109789
NS	0.464995206	-1.949718817
NS	1.665520785	-4.297571319
NS	0.682446256	0.581095454
NS	4.967757253	-1.056400342
NS	0.324090793	-0.426245535
NS	0.384320538	-0.425599053
NS	0.266271931	1.800001228
NS	0.527236893	-1.654058605
NS	1.123102132	-3.706782508
NS	1.933297782	-0.105505989
NS	1.358935479	2.33411812
NS	2.874255064	-0.240426667
NS	1.03640948	1.312044792
NS	0.69715868	-3.013161016
NS	0.227835577	1.597404415
NS	35.6913642	-9.489790961
NS	6.115114052	-0.622731572
NS	0.496525473	-0.587058737
NS	2.585671126	0.041021663
NS	8.273431827	-0.979020616
NS	0.586188928	-2.770577191
NS	0.313862924	-2.013809925
NS	73.93895478	-9.121735476
NS	0.708096567	-3.051155119
NS	1.027635153	-1.339284496
NS	0.528338046	-1.351775918
NS	63.40644692	4.013966595
NS	3.679476185	-0.656931358
NS	3.226314052	5.307680042
NS	0.751751917	3.19204611
NS	0.324766419	1.93527316
NS	18.63174867	0.953412529
NS	0.376271605	2.189944555
NS	314.4155765	-0.435165161
NS	0.413140835	2.334594918
NS	0.92604821	3.509802855
NS	0.322581313	0.331807759
NS	0.413662417	1.74214369
NS	0.367924566	2.214485419
NS	0.832852331	3.334214577
NS	0.27407877	1.812663251
NS	0.185306731	1.342539912
NS	0.479443635	2.537173566
NS	0.275339688	-1.533354538
NS	0.321923424	0.892153305
NS	0.248024543	-1.666453842
NS	1.769774886	0.331982689
NS	3.396994721	2.686346735
NS	0.22859755	1.149857354
NS	157.7273775	-0.299487079
NS	4.547957334	0.09285968
NS	0.291035539	-1.920610787
NS	8.224283007	0.510315733
NS	0.602925953	-2.315485831
NS	1.869314906	0.166348742
NS	5.436788778	-1.924218257
NS	0.429344115	2.339290897
NS	0.61844456	-1.316931039
NS	24.10986952	0.569038553
NS	0.479443635	2.537173566
NS	0.834932853	1.913307085
NS	29.67763303	0.569653797
NS	1.187062407	1.034453348
NS	0.287105896	1.731234747
NS	0.712364183	-2.158004609
NS	42129.54862	-0.394616125
NS	0.344950887	-1.915756475
NS	0.677848958	-1.944404603
NS	2.182067988	-1.389274952
NS	1.315534844	4.012363847
NS	0.753474341	-3.129679022
NS	2.008117403	-2.655884668
NS	16.76646486	-3.277924684
NS	0.152354143	1.117498835
NS	3.633785474	-0.357494268
NS	1.540820034	3.430492859
NS	2.605608015	-4.921315678
NS	0.864905937	0.571509317
NS	45.65629063	0.516243041
NS	0.313081101	1.985314204
NS	0.307339346	1.875082281
NS	0.669221479	-2.958424634
NS	425.7585709	-0.144591644
NS	184.23158	-0.462592297
NS	2.809733214	-0.262298399
NS	455.8049466	-0.846231406
NS	276.1721315	0.010368429
NS	342.0957392	-0.150958688
NS	1.975784048	0.835780612
NS	2.5298704	-1.171420895
NS	119.0454587	0.257608746
NS	0.157370065	0.873123835
NS	1.187526031	3.495517341
NS	0.181569513	-0.802694852
NS	1.813150012	2.65536669
NS	0.428653947	-1.35319181
NS	0.469479082	-2.482848363
NS	0.230612635	1.5258712
NS	0.1955568	1.142472848
NS	239.440999	-11.0310438
NS	81.50359797	-9.88905026
NS	10.35100657	-3.130989438
NS	1.38840029	4.108506261
NS	0.82663065	-1.580849583
NS	0.345614242	2.052505415
NS	3.029911759	0.093224653
NS	0.56757025	-0.308544887
NS	0.611438038	1.91296522
NS	0.121724627	0.872478737
NS	1.700663036	4.385440132
NS	0.326686171	1.258779005
NS	1.288205579	-3.469502247
NS	6.141435602	-6.157983878
NS	27.60423376	-1.09219144
NS	0.587839739	1.282376901
NS	0.491882632	2.59686972
NS	2.154614304	4.72499573
NS	0.368950212	2.221924809
NS	0.82567225	3.328300089
NS	0.955749023	-2.574236854
NS	6.270774644	-2.831161237
NS	4.875111618	-5.82330657
NS	0.573597419	2.787123988
NS	295.348121	-0.485627605
NS	0.548950974	2.782319226
NS	12.19593615	4.451436447
NS	0.294142701	-1.451598216
NS	95.34769879	-0.186933286
NS	10.18020579	3.486008047
NS	0.219850747	1.541503583
NS	13.33017755	-0.975610779
NS	462.5934201	0.667298666
NS	4.16432528	-4.747161238
NS	0.502306544	2.625387301
NS	0.443798197	2.446674092
NS	2.923513405	-1.516472277
NS	1.536111506	0.349843346
NS	600.7202902	-3.229107125
NS	2.639316856	5.018661355
NS	0.464989552	2.444496276
NS	25.71002948	-0.214334986
NS	0.221398865	0.48749629
NS	4.200062737	1.224676318
NS	179.7708151	-0.585019578
NS	298.232026	2.079422835
NS	0.55739414	2.774766548
NS	513.7406456	3.627127112
NS	0.744469786	-0.35118161
NS	0.198585582	-1.515973462
NS	57.48381604	0.167281352
NS	0.545380288	-1.048995845
NS	0.149083474	-1.212557541
NS	0.27951539	-1.733895468
NS	0.84266187	3.364005938
NS	0.978830723	-0.486297408
NS	47.65472454	3.378566126
NS	0.111300715	0.872410449
NS	0.348586423	1.467233182
NS	5.417593187	-0.44235639
NS	5.15121694	0.561657932
NS	62563.27402	-0.335616709
NS	1.842331908	-3.594176081
NS	5.501449257	0.821215206
NS	0.268708523	1.224789315
NS	0.530846708	0.804384516
NS	229.5659226	-0.894402429
NS	0.491271426	-1.008352997
NS	7.405357058	-3.311616659
NS	2.123691658	-4.629158424
NS	0.596670602	1.919545138
NS	8675.762689	-0.375781557
NS	29.71854576	0.61241919
NS	14.25205578	0.371592506
NS	4.796351933	-0.008108847
NS	3.344024039	-5.28068774
NS	0.42549925	1.419599777
NS	0.826625202	3.326845844
NS	2.404672759	-4.798974566
NS	6218.068295	2.114726709
NS	0.259254912	1.584975959
NS	324.5420201	-10.2291536
NS	18.44234149	0.380206163
NS	2.821920751	-4.623058152
NS	0.665808534	1.469904348
NS	224.015401	-0.412151451
NS	2.633408314	1.411228245
NS	21.84869376	-0.333675281
NS	0.530310553	2.706054268
NS	0.22859755	1.149857354
NS	0.876406933	1.480794609
NS	0.871562318	-1.543806196
NS	2.779625084	-0.066054101
NS	11.67251539	0.747310192
NS	0.752839842	1.777346016
NS	879.3152247	-0.432646205
NS	516.1274603	-0.341910347
NS	0.203499061	0.642127704
NS	10.26801389	1.001319151
NS	1.294709678	0.196896476
NS	9.181105252	1.222486296
NS	9032.264547	0.98160312
NS	47082.85631	-0.315701373
NS	0.374886747	-2.155428221
NS	0.878070722	-0.763977414
NS	0.181385872	-1.283731182
NS	22.25553735	-0.137722497
NS	0.248831	1.525322369
NS	2.24761212	-0.187291689
NS	0.52180066	-0.477170256
NS	0.468816137	1.319576303
NS	4.460772171	4.366820061
NS	1382.783032	2.12674698
NS	0.347629328	2.087943824
NS	1.148398181	0.307622066
NS	2.047469123	-4.140424736
NS	7.775230532	-0.120156451
NS	0.182983658	1.350572139
NS	0.217835661	1.315946425
NS	0.514206534	-0.531393589
NS	0.650363493	-2.919133496
NS	0.346949545	-2.053191759
NS	416.4150113	8.448104329
NS	4.75369241	0.192754195
NS	10.66274914	0.406864499
NS	0.167049954	-1.246357009
NS	988.0204186	-0.568460328
NS	5.275223268	6.020214628
NS	0.285367518	0.688141556
NS	19.61785307	1.066777001
NS	1.04038714	0.144077051
NS	0.230612635	1.5258712
NS	268.9134927	0.216337317
NS	2.145776407	-0.972720814
NS	5.178008049	-0.816662065
NS	13.0444128	3.411997843
NS	0.601218258	-2.815260058
NS	563.0913271	-0.474010801
NS	386.9136987	2.155774456
NS	1.809201732	0.022658812
NS	0.904143206	3.444864384
NS	3.604559571	-1.999395738
NS	0.986738254	3.586722538
NS	9.348421252	-0.380462442
NS	12.41395419	-0.6262306
NS	78.96665165	0.493052473
NS	0.039963948	-0.601613517
NS	0.154311393	1.131653969
NS	0.258458988	0.799029329
NS	3.768180733	0.179464477
NS	0.395164827	0.415983537
NS	0.396022923	0.111727001
NS	13.1537221	0.017414534
NS	0.696803539	0.507794108
NS	1.526345867	-1.010633489
NS	1.62628872	-4.231292643
NS	0.435856995	-0.778158951
NS	10.08653938	4.645321036
NS	3.181495968	0.443874363
NS	0.646559848	2.992997248
NS	0.113917789	0.872410449
NS	40.4823373	2.792618823
NS	1.343722352	0.351353161
NS	15.58899117	-0.184021947
NS	3.262303252	0.651131303
NS	2.004527857	-0.174062282
NS	1309.104646	-0.250069262
NS	2.991227376	-1.034878531
NS	1.450559477	-4.102335914
NS	0.298741215	1.877065868
NS	0.547899077	-2.122093918
NS	0.537951981	2.706969453
NS	0.27650008	1.193568617
NS	173.5682184	25.85906916
NS	1.357433982	1.176887112
NS	0.609823036	1.943847835
NS	0.20119743	-1.449133753
NS	0.385289851	2.242782732
NS	23.81564657	0.135077686
NS	2.289191449	-0.804364365
NS	0.250480262	1.706863201
NS	4.207410395	-0.230690241
NS	25.76027076	-0.872065482
NS	2.107035399	-4.599269897
NS	35.47882144	0.421183705
NS	2.068443568	-4.587883095
NS	1.037529354	-3.123323746
NS	0.672303117	-2.95646513
NS	0.281628081	-0.074612813
NS	157.266429	0.880313942
NS	0.423564747	2.368578746
NS	115.1728097	-2.495738859
NS	0.300000351	1.917552924
NS	3.505963126	1.227698644
NS	0.259254912	1.584975959
NS	16.94076257	-1.655013859
NS	5.191151195	-1.291262463
NS	0.989940154	1.203559033
NS	21.14693776	-1.533001566
NS	10.00618245	-0.634575084
NS	18.13717625	3.606017651
NS	2.651235183	-0.268388862
NS	1.305980353	-0.505286639
NS	0.878299486	0.454817798
NS	0.294109057	1.766410172
NS	5.187239577	0.738796705
NS	0.1825282	1.119611131
NS	0.408496291	2.293331799
NS	39.81461185	-7.557946329
NS	0.27869707	1.798000889
NS	11.28241454	-0.290253287
NS	3.989562169	-3.233456142
NS	1436.455363	-0.22037721
NS	4223.953997	-0.294879559
NS	0.157294289	1.120698142
NS	23.15724525	0.262963891
NS	1.332325321	0.073644818
NS	71.03605503	-2.542477737
NS	0.608165182	-0.942424177
NS	0.559420864	2.288183335
NS	0.615902486	2.918975236
NS	24.53059446	0.935358882
NS	0.348084786	2.129488711
NS	42.10458528	0.676199092
NS	0.795343134	2.916026015
NS	0.375997372	-2.050031283
NS	0.177296365	-1.255200599
NS	0.632105766	2.931905042
NS	0.558385688	2.306683102
NS	63.87173746	-9.537308548
NS	159.5957103	-0.561581297
NS	639.5679512	-0.450282728
NS	0.837496875	3.353483239
NS	3.266661578	-2.480367992
NS	55.40522987	0.500274755
NS	6.574166963	2.735426363
NS	0.366881513	2.190713571
NS	31.84796042	-0.260080884
NS	0.672787883	-1.831489402
NS	0.303914851	1.933622968
NS	0.1825282	1.119611131
NS	7.736354605	-0.313687221
NS	0.172867734	0.966189839
NS	0.874783534	-3.344497405
NS	1.278051241	3.972067586
NS	1.062241173	3.694610293
NS	0.903185301	3.470085102
NS	0.331168263	0.921638624
NS	1495.869959	-0.207119841
NS	1.167416783	-3.75659847
NS	1444.050259	-0.288190897
NS	12.61446419	-1.169829564
NS	0.295432028	-1.188791539
NS	0.247126797	-1.457424297
NS	21.57422056	0.312460093
NS	0.121724627	0.872478737
NS	75.27437038	-10.54451182
NS	1.000582917	3.607264019
NS	10.91339837	-2.928099204
NS	0.393084304	2.264738452
NS	26.08441872	2.273534283
NS	37.70944121	-0.466328887
NS	1.041967604	2.888333127
NS	0.177442057	0.984154308
NS	1.324483044	0.601296498
NS	0.662567463	-0.22493808
NS	0.69324357	3.072405697
NS	42.42053615	0.881785337
NS	0.900515978	-0.917969913
NS	0.500555265	-0.00031627
NS	0.884966936	3.441399245
NS	1.337787733	-1.265842169
NS	0.704211227	-0.405746196
NS	0.369385868	0.248587771
NS	0.752409076	1.011336454
NS	4.580199424	0.115560321
NS	0.14179662	0.984660215
NS	0.378984944	-1.590615016
NS	0.677242909	-1.290432157
NS	2.863155453	-5.054490649
NS	32.22021597	-3.135245534
NS	8.12395831	-1.187919063
NS	21.62784414	0.102341202
NS	277.8908945	-1.365301443
NS	4.210647425	2.564042362
NS	0.365219729	-0.352648374
NS	0.372850854	2.159471868
NS	0.404955975	0.571554918
NS	0.312327422	1.787812676
NS	0.23537574	-1.254959095
NS	3.409179179	-2.007185469
NS	689.1389608	-3.156523995
NS	3.980676554	0.531688642
NS	0.879114901	0.528432093
NS	0.671530816	1.382767925
NS	6.985505334	1.184296862
NS	30.05055003	1.168111602
NS	0.533307438	2.686773549
NS	25.73070782	-0.993220691
NS	0.412625497	1.806717673
NS	115.7631367	-2.424085901
NS	0.629463339	1.38482092
NS	18.87582458	-7.77935316
NS	361.9794821	-0.904147618
NS	10.19865329	-0.723154004
NS	0.165073281	0.966276687
NS	0.545569515	2.708854733
NS	0.342193492	2.034891851
NS	27.0644175	4.285056841
NS	0.78941244	3.265824821
NS	0.456189857	-2.43583512
NS	2.9888723	5.196746765
NS	5.19796478	5.997044623
NS	14.45306194	-3.797958149
NS	3.854889982	1.083079732
NS	0.235328323	0.974539281
NS	2.462480882	4.183256156
NS	0.678276372	-2.961195283
NS	6.07651298	1.39591107
NS	0.864733486	3.403270905
NS	150.0520131	4.152478369
NS	2.240850144	-3.815430079
NS	1.172265255	-1.896427205
NS	3.827471696	0.728392348
NS	0.296915435	1.821188793
NS	72.16584214	-0.354843021
NS	3.324313718	-0.286224774
NS	23.1256988	0.660460217
NS	2.876049979	1.189076966
NS	1.76831822	-1.23894454
NS	0.944089656	3.529296019
NS	7.904065389	-1.721469134
NS	0.530684426	-2.076354893
NS	0.968030436	-3.043950882
NS	35.97359629	-0.100944506
NS	1.16586958	-0.284308988
NS	0.967574975	0.094455171
NS	1.746559987	-1.036414148
NS	1.830917215	-0.358479593
NS	76.44769636	-0.341672349
NS	463.5738357	0.926885234
NS	1.105138976	0.39857486
NS	7.477458843	-0.777819885
NS	219.3708967	-0.062695184
NS	0.842465289	-2.733206566
NS	123.5125666	0.156107207
NS	1.09037611	0.410008623
NS	22.5873027	0.6322441
NS	0.113917789	0.872410449
NS	1.744878431	0.011759796
NS	22.7138488	-8.04518827
NS	0.40581982	-1.050462432
NS	3.734947069	-5.438879099
NS	0.645199456	-1.814186089
NS	0.210862489	1.494187623
NS	0.210171015	-1.304158687
NS	118.5003122	-3.223430926
NS	0.624460221	-0.070632179
NS	0.608122346	0.279224977
NS	0.732964432	-3.083148126
NS	6.073247265	0.110456905
NS	8.977081004	-0.028257639
NS	0.218173638	1.118487993
NS	32.91102913	-0.084890504
NS	7.334275643	6.494801184
NS	0.212790523	-1.246286663
NS	0.730904093	3.152713976
NS	0.541894374	-2.626189759
NS	10.18969275	0.770901186
NS	54.57291922	4.320344899
NS	0.508085912	2.622843369
NS	0.459210185	2.457249933
NS	0.807772604	-2.707100101
NS	0.335645788	2.038526114
NS	19.12291232	-0.629587028
NS	0.335190331	1.983048792
NS	10.02877716	0.338085722
NS	47.7794373	0.44695117
NS	574.7681925	2.166582145
NS	1794.2863	2.174860228
NS	0.979566189	0.090560326
NS	1.324073	-0.541623509
NS	1.827639596	-0.177222213
NS	0.578781987	-2.730604816
NS	0.507553608	0.181841984
NS	1.028610821	3.65411533
NS	59.37779742	-0.102733996
NS	584.2487419	-0.491661331
NS	0.349480449	1.553248594
NS	0.470751479	-2.224536548
NS	0.491649582	-2.444002723
NS	3.485419759	3.250643326
NS	0.273369713	0.658330528
NS	0.517791809	-0.469828656
NS	1.471564438	0.359419274
NS	0.278444342	-1.303321205
NS	0.211678085	1.521193681
NS	6.703097218	-0.127445329
NS	0.471972385	-2.25291018
NS	0.415686209	-0.434124043
NS	20.75002656	2.756410664
NS	0.93144556	-3.428182566
NS	599.0639755	-0.151484805
NS	1.17599281	0.072428871
NS	43.32872425	0.020992575
NS	1.577797667	0.054583269
NS	1.451353615	-0.019265225
NS	79.93654151	0.956496546
NS	75.71934817	-0.571241823
NS	0.259254912	1.584975959
NS	0.86012868	3.011801871
NS	0.54686575	-1.207672245
NS	10.73871203	3.892882198
NS	0.356708295	0.885760084
NS	0.36680724	1.741934642
NS	0.400975391	1.783090774
NS	145.4208529	0.811735026
NS	11649.66102	-0.383081968
NS	0.724882479	2.241618832
NS	3.051926214	0.405468616
NS	0.559960598	0.777122775
NS	32.91206017	0.136215991
NS	3.588109901	-0.714360762
NS	0.705585032	1.081256208
NS	0.454015789	1.899444394
NS	0.242123479	0.641677237
NS	0.7045929	-0.358470399
NS	3.41141919	0.340049551
NS	6.24230968	-2.046276484
NS	4936.234325	2.149847537
NS	51.54885347	4.335924034
NS	1.548344437	4.245176012
NS	0.275437143	-1.871102784
NS	10.94504441	-0.820920859
NS	0.471649182	2.527501227
NS	1.964591848	-0.977715335
NS	0.627940714	0.691579264
NS	1.863613268	1.697104452
NS	0.393443963	0.357737545
NS	2.008736978	-1.341877801
NS	0.200746565	1.118971936
NS	0.122443184	-1.21123878
NS	0.207162848	-1.213027631
NS	0.380109964	1.687015648
NS	83.71668588	-0.416165355
NS	17.88229808	0.959056697
NS	0.334544366	2.065363929
NS	7.025417933	-0.855083744
NS	1.214298875	-0.847105636
NS	1.841348834	0.294144787
NS	64.58526991	-2.941334302
NS	5.771559118	-1.60702762
NS	0.477312887	0.372896866
NS	0.192327485	-0.841482795
NS	0.200746565	1.118971936
NS	0.709553317	2.678930356
NS	2.66291476	1.71226689
NS	0.230612635	1.5258712
NS	0.488337035	-2.517707581
NS	0.449577565	2.441682817
NS	0.389706089	-2.228595154
NS	1.335667063	3.216429937
NS	146.8233995	-1.276816057
NS	0.451560388	-1.050270884
NS	0.521786255	1.552365149
NS	56473.77551	-0.320921049
NS	0.424595898	0.25518956
NS	0.866016941	-0.344013025
NS	2562.298128	-0.273855345
NS	1.771097788	-1.234364865
NS	0.230580157	0.641817044
NS	0.941941013	-3.451773813
NS	0.308427022	1.364190793
NS	41.82997124	-0.075924366
NS	0.925697949	1.585741456
NS	0.452921654	1.400579309
NS	1.890269147	0.762828323
NS	10.9525916	-0.443930564
NS	0.410797051	-1.750893043
NS	4.144670294	0.333385764
NS	6.901145928	2.124341376
NS	96.34456014	-0.387588633
NS	214.602866	3.547062172
NS	0.466610968	2.474738715
NS	501.2153401	-0.001352797
NS	0.717005591	0.586406666
NS	1.682431659	-0.530998843
NS	0.267906219	-1.20346481
NS	0.481490796	-1.991102897
NS	1172.661686	0.183962254
NS	0.244242689	1.681406422
NS	1168.033929	-3.254448851
NS	0.348726099	-0.012462493
NS	1.369066833	-3.535367921
NS	0.594619069	-1.050224921
NS	1.444861229	-1.044822758
NS	1.979695188	-2.371831951
NS	0.606064432	2.893906635
NS	15.36665215	-7.481731678
NS	594.1103178	2.165394257
NS	0.34499987	2.071522836
NS	0.944178424	-0.183887205
NS	0.381267453	-2.202659982
NS	0.413539285	0.949448861
NS	6.630098039	-0.414122907
NS	0.179091319	1.33243705
NS	0.300438466	0.916514644
NS	0.627047092	-0.260714544
NS	5.925921364	-2.719838994
NS	0.424356039	2.368889314
NS	3.951455231	1.065736554
NS	11330.34481	-0.393796193
NS	0.999356629	-3.517164518
NS	14.00190602	2.662431099
NS	0.296645724	1.226172856
NS	2.441537232	-0.618375781
NS	0.289094608	1.892108368
NS	0.809031517	3.315051954
NS	3.347217466	-0.275576845
NS	183.4279672	-11.84390469
NS	0.248143517	-0.841157669
NS	19.14455933	-0.53843424
NS	0.200746565	1.118971936
NS	49.34558917	0.174961515
NS	1.248185171	3.937651027
NS	2.848321521	0.066935327
NS	9.657436836	-1.573117784
NS	0.750346252	3.202143084
NS	6.504212663	1.087305201
NS	1.134477402	0.133644396
NS	1.257462728	-3.861864206
NS	0.883313077	0.057147398
NS	0.276681984	1.631042963
NS	0.966366812	2.198032209
NS	0.185306731	1.342539912
NS	0.355360127	-1.583397913
NS	5.514131491	-0.087062194
NS	0.200746565	1.118971936
NS	47.3854252	0.657091715
NS	0.195248812	1.419252914
NS	780.3903805	2.11790515
NS	1.792970315	0.142399324
NS	0.614646081	-2.807652701
NS	0.739988561	-2.642473247
NS	776.6840511	0.606835591
NS	12.70995713	0.361357896
NS	0.483815	-2.521958587
NS	18.94366394	0.022836139
NS	0.259254912	1.584975959
NS	21.47947378	0.768139256
NS	0.178091848	-1.255196802
NS	3.043010772	0.914237261
NS	0.866874302	-2.375230616
NS	43.18426094	23.91400255
NS	0.193724677	-1.283595886
NS	0.296237791	-1.8757093
NS	0.731529545	-3.073014501
NS	4.680897792	-5.344140093
NS	2.959567788	1.077374747
NS	1.870742082	-1.233373522
NS	0.732331921	-0.153519848
NS	1.251009001	-0.052340594
NS	4.252831596	-1.024704179
NS	46.05443137	-1.322179266
NS	216.4393517	-0.437386684
NS	0.871574988	3.418923558
NS	0.248831	1.525322369
NS	145.1228999	0.030148382
NS	0.754588804	-0.172798197
NS	0.18981426	-0.833660565
NS	0.760238775	1.769179343
NS	0.479629382	2.021940744
NS	272.5730229	-0.015772242
NS	1.180925597	-0.198332006
NS	6.19323145	0.899434105
NS	414.2517133	-2.698912309
NS	0.306964654	-0.456614077
NS	0.439153654	2.409718358
NS	0.250231451	-1.243963001
NS	0.941180981	-3.438869523
NS	0.664425833	2.554863189
NS	1.181510094	-3.782235605
NS	1.00727999	2.199265589
NS	0.433677417	-0.81882796
NS	0.463948299	-1.568366909
NS	1.29301823	0.647938994
NS	0.208071573	1.260557923
NS	0.946749021	-1.868841621
NS	0.479200746	-1.565031962
NS	212.4292603	-1.338445454
NS	6.520587207	0.624944613
NS	0.773271755	-0.510362976
NS	0.40155879	-0.032444071
NS	0.152354143	1.117498835
NS	0.498968193	-2.039015157
NS	0.568187641	-0.769481692
NS	25918.88687	-0.34265029
NS	9.048942148	-3.566601453
NS	0.457140244	-2.437765141
NS	0.59611345	0.3282144
NS	2.737785723	-0.113189485
NS	0.75239279	-1.303820415
NS	0.802704033	0.245843127
NS	0.307429808	0.507285166
NS	0.299544893	1.883771973
NS	1.87090047	4.143894181
NS	0.803418762	3.288076691
NS	0.68928108	1.901948899
NS	12.98463387	0.074940452
NS	0.561191231	-2.175469431
NS	0.407286598	-2.182089663
NS	0.613839953	0.663870966
NS	0.241492004	1.653660483
NS	0.72625955	3.128936059
NS	0.568109996	-2.71628849
NS	86.80818911	0.418543885
NS	17.57081628	2.103616598
NS	0.299544893	1.883771973
NS	0.472966563	1.470310677
NS	0.537951981	2.706969453
NS	0.291854196	-1.733568301
NS	28.27573552	-8.618599162
NS	1.862525285	4.515159016
NS	2.073325644	4.662108648
NS	3.667219381	5.494618616
NS	0.259254912	1.584975959
NS	0.75742555	-0.594343755
NS	32.60593297	-0.389263769
NS	0.524309838	-0.440874042
NS	0.830911194	1.241299876
NS	0.471591916	-0.699290774
NS	0.355229571	0.73460648
NS	4.822022214	0.092262657
NS	1.625680569	4.319735718
NS	0.290236262	1.879167444
NS	1.116985237	3.772982544
NS	0.904143402	-1.936025592
NS	6.502363774	-0.579909493
NS	5.112491883	-0.019532299
NS	8.183832242	-0.000198539
NS	7.020630349	-0.629701311
NS	0.324766419	1.93527316
NS	1.493514155	-1.297679333
NS	224.6032586	2.126165867
NS	412.4465579	0.910047291
NS	0.403222272	0.482308024
NS	164.4103723	9.355806505
NS	2.436231012	0.925583736
NS	0.555993427	2.750464592
NS	0.319952356	1.269531226
NS	2.459658454	-1.654265229
NS	81.03502764	0.920765514
NS	0.405444422	-2.175246772
NS	0.774343984	3.22603502
NS	10.95623619	1.189558973
NS	9.065656872	0.352363848
NS	0.487852461	2.536032273
NS	0.335190331	1.983048792
NS	0.321140767	-1.794992321
NS	1.078012128	-3.644609957
NS	0.1825282	1.119611131
NS	2.616016493	5.006582001
NS	0.378708107	-1.663924247
NS	0.38255012	0.232068949
NS	0.113917789	0.872410449
NS	11.911863	-2.338815928
NS	3.0999143	-5.168019638
NS	0.164619297	1.234156492
NS	128.1927552	1.365461297
NS	0.591815784	2.840810492
NS	4.14115449	5.670382889
NS	0.336254085	-1.257392291
NS	0.508085912	2.622843369
NS	0.772328899	3.211885936
NS	567.2316434	-12.2756726
NS	1.406106218	4.107122017
NS	0.291051858	1.900519523
NS	1.253754009	1.45933129
NS	0.640162824	2.960050881
NS	0.53161353	-2.583361664
NS	1.211065008	0.267758942
NS	0.276681984	1.631042963
NS	29.89759429	-1.755555422
NS	0.219811652	-1.547180907
NS	0.734536202	-3.147177048
NS	0.614145438	-2.823168976
NS	0.52255882	-0.595190761
NS	0.61664952	-2.917269895
NS	188.6218552	-0.013176939
NS	19.12800361	4.077943452
NS	274.7819448	-0.612768655
NS	11.8590948	-0.934171587
NS	1.493256842	4.193029049
NS	0.146504554	1.130452792
NS	0.400877155	2.347717645
NS	0.385046962	-1.998880085
NS	2.674861624	2.138786137
NS	1.472899002	-2.468440013
NS	0.909272901	-0.166728909
NS	0.475998229	-2.48806363
NS	0.533795283	-2.217033425
NS	1.743252528	3.036202442
NS	0.185248896	0.984076576
NS	0.598210943	0.333605903
NS	0.177605327	0.659545705
NS	0.768485113	-3.149877786
NS	4.433476557	3.36794405
NS	0.828780457	1.970426908
NS	1.954501459	-0.430171236
NS	1.824704641	-1.034519843
NS	2.78006044	5.091076868
NS	1.013813207	3.635206497
NS	0.203363638	1.142897824
NS	0.1825282	1.119611131
NS	0.890608393	2.087243794
NS	0.500291458	2.59463143
NS	0.508831231	0.484201985
NS	0.630381568	-2.886066008
NS	0.243935037	-1.639167307
NS	0.218173638	1.118487993
NS	0.562532485	-1.119088405
NS	0.982429102	1.300943472
NS	1.058878436	-0.728132233
NS	0.283898985	-1.87580156
NS	0.165073281	0.966276687
NS	16.08437094	0.402987199
NS	314.8194909	-0.421486764
NS	1.105277872	2.919176271
NS	1.273677538	3.968691692
NS	0.527833989	-2.627441421
NS	0.276829454	1.838967238
NS	2.314489941	-3.234121817
NS	0.522828529	-2.616515074
NS	1198.058828	8.357448499
NS	0.353408696	2.07616802
NS	92.44379106	-8.763195515
NS	2.16968276	4.736622467
NS	12.14948168	4.757230436
NS	0.316971966	1.948499692
NS	100.8294181	0.478543854
NS	1.164332709	0.500826749
NS	1.292504418	3.198195186
NS	1.347671469	-3.965247519
NS	128137.9028	-0.34235244
NS	0.295577304	0.974333927
NS	1.208780404	3.890851787
NS	0.784767896	3.244938648
NS	0.517718531	2.637650592
NS	0.1825282	1.119611131
NS	1.254697354	-3.878463101
NS	621.051832	-0.607330281
NS	0.963708733	3.568251143
NS	0.285554853	-0.123557129
NS	0.368653083	-1.979603102
NS	7.122154623	0.094927876
NS	41.20400083	0.854114185
NS	0.522828529	-2.616515074
NS	0.727586703	0.39512162
NS	3.3000943	-3.837166872
NS	0.921925263	0.108694891
NS	2.183054729	-3.50126411
NS	17.36043425	1.089749039
NS	1.200566017	-0.506088677
NS	0.400937857	-0.72752446
NS	14.6996097	-0.132790048
NS	0.858608826	-0.167762039
NS	1.978711429	-4.518770135
NS	0.322751334	1.867037691
NS	1.171325523	-3.763861964
NS	14.60636553	-1.841613199
NS	0.276880049	1.05549752
NS	0.710580694	-1.294377209
NS	5.885228525	-2.424981151
NS	0.657442047	-2.338190122
NS	0.403508216	2.29998279
NS	0.471726823	0.53575118
NS	1.836064827	-0.007583133
NS	0.152343569	0.555989982
NS	0.91927177	-3.406864616
NS	1.646737673	-4.248888655
NS	0.089137862	0.53329991
NS	6.261586617	0.631872048
NS	0.1825282	1.119611131
NS	0.312282636	1.511795983
NS	0.2423076	1.676910568
NS	1.973249558	-0.106447636
NS	1.480370964	1.996342059
NS	1.296540447	3.996853933
NS	487.3129882	-0.212695802
NS	0.951428095	-1.261519583
NS	0.462016562	2.497283436
NS	0.218173638	1.118487993
