Species	baseMean	log2FoldChange
Clostridioides_difficile	4.653796934	0.173367097
Enterocloster_clostridioformis	31.62864785	-0.063403589
Enterocloster_clostridioformis	0.584339519	-0.394683365
Enterocloster_lavalensis	0.164342168	1.087892408
Enterocloster_clostridioformis	2.853767493	1.042912228
Enterocloster_clostridioformis	1.264425229	0.543523869
Enterocloster_aldenensis	13.51447739	1.265291118
Clostridium_spMD294	1.629988768	-0.328251324
Enterocloster_clostridioformis	0.925752826	-0.69260421
Enterocloster_clostridioformis	4.426772608	-0.78447464
Enterocloster_clostridioformis	4.771619073	-0.815480059
Enterocloster_clostridioformis	7.468233743	-0.375913501
Dysosmobacter_welbionis	0.246621605	-2.114586703
Clostridium_scindens	5.971669185	0.96751886
Enterocloster_clostridioformis	30.07812551	0.195278235
Enterocloster_lavalensis	0.464327211	2.058116344
Blautia_pseudococcoides	5.412588847	0.227241695
Schaedlerella_arabinosiphila	5.394920484	1.230369909
Anaerotruncus_spG3	0.236475777	1.095682894
Enterocloster_clostridioformis	22.62665392	-0.292901745
Enterocloster_clostridioformis	4.325973579	-0.106416291
Schaedlerella_arabinosiphila	10.01415806	0.076468542
Clostridioides_difficile	1.687762553	-0.786489273
Schaedlerella_arabinosiphila	7.009542671	-0.134312593
Clostridium_scindens	4.924541072	0.274966137
Flavonifractor_plautii	0.454618203	0.22507509
Enterocloster_clostridioformis	1.053047501	2.075713517
Coprobacillus_cateniformis	20.73590842	0.544808983
Anaerotruncus_spG3	1.286468006	-0.102070683
Clostridioides_difficile	3.714481424	0.120981802
Clostridium_scindens	0.102687434	0.69409633
Blautia_wexlerae	0.476760993	-1.972515716
Enterocloster_clostridioformis	0.527873092	1.601412845
Schaedlerella_arabinosiphila	83.31951078	0.680746947
Blautia_pseudococcoides	4.848771939	-0.411027605
Schaedlerella_arabinosiphila	12.17198557	1.008051313
Schaedlerella_arabinosiphila	0.696780806	0.261518699
Coprobacillus_cateniformis	24.85347434	0.481938967
Schaedlerella_arabinosiphila	0.682585739	1.168899418
Enterocloster_clostridioformis	3.273240594	-0.364835163
Enterocloster_clostridioformis	2.628475945	0.684344075
Enterocloster_clostridioformis	9.011187562	0.041271078
Dysosmobacter_welbionis	0.455574663	-2.787710864
Lactococcus_lactis	0.31787875	0.972225067
Flavonifractor_plautii	0.411310268	-2.157195782
Escherichia_coli	0.86036178	1.296284138
Clostridium_spMD294	3.867651239	0.341390437
Clostridioides_difficile	13.37294942	0.017843931
Enterocloster_clostridioformis	0.537611512	0.882833006
Clostridioides_difficile	0.767460193	-0.144371359
Flavonifractor_plautii	0.229198805	0.679474568
NS	0.238194778	0.356183914
NS	0.828247309	1.914567602
NS	25.04098066	22.11556778
NS	12.35552029	-1.304756833
NS	341.8762682	0.247055979
NS	1.101186489	0.656525499
NS	1.534012769	-0.327764527
NS	0.701770084	1.481870686
NS	0.328943503	-1.590976973
NS	0.500055812	1.679414295
NS	0.166346614	0.427589623
NS	0.348656951	-0.779770333
NS	1.756987051	-0.022784401
NS	2.757487058	2.328069699
NS	12.65758319	-0.276143795
NS	0.732952682	0.291510866
NS	0.292887636	1.595398895
NS	14.1206928	-0.146787958
NS	158.5693737	1.802064486
NS	1.308767091	-1.602509914
NS	12.55812222	0.602458211
NS	0.525319202	0.078352601
NS	18.18899943	-0.354029186
NS	0.524895655	-0.058870774
NS	13.21739882	-0.31608177
NS	60.41170014	0.297765318
NS	0.278855449	-1.361955795
NS	4.249487983	0.113091285
NS	0.623180085	-0.591067721
NS	12.25167623	0.122420988
NS	5.839723672	0.535779105
NS	2.853599247	0.432653985
NS	1.54292646	0.090311581
NS	0.784278045	1.316583669
NS	0.549090794	0.655328323
NS	0.253273911	-0.960173402
NS	22.20420789	1.793733048
NS	3.738609067	1.025846664
NS	1.119636383	-2.820245597
NS	2.871062904	1.482464094
NS	3.641457759	4.008977967
NS	6.360746222	1.303151664
NS	0.2718435	-0.13465077
NS	25.60016729	2.736005671
NS	0.17370033	-0.201740345
NS	0.912419334	1.317350267
NS	1.982972743	2.600082467
NS	0.725697706	-1.452066431
NS	3.277390044	0.14081064
NS	44.07387159	0.355516486
NS	0.922248723	-0.395804641
NS	7.079489437	0.062136363
NS	0.564975552	-0.075837574
NS	0.143231223	0.633036152
NS	1.049565513	1.960316223
NS	0.180611703	-1.801048069
NS	1.2639611	-0.550983144
NS	0.920443279	0.788456962
NS	0.742652849	-0.145669066
NS	1.086336741	-1.111807949
NS	2.150984845	0.937722477
NS	1.175057305	1.757385736
NS	6.694301819	0.221937381
NS	1.13717131	-4.00218114
NS	0.985733811	-0.894651852
NS	231.7981755	-0.162740322
NS	5.651188799	-1.395917382
NS	14.91781135	0.231432692
NS	1.876022272	1.373952824
NS	2.151410055	-0.894326431
NS	1.653002028	3.685384338
NS	6.243462437	1.249084095
NS	5.175964714	1.794800407
NS	0.796628306	0.960862575
NS	0.309628123	1.52203546
NS	37.74908295	1.668171423
NS	66.51393874	-0.0146168
NS	0.581264082	0.374468013
NS	0.688183717	1.216422294
NS	2.675684679	-0.053373283
NS	0.66303017	0.483337802
NS	196.7821452	0.524593507
NS	1.545729087	-0.874269423
NS	57.14295011	0.461149767
NS	0.568991197	0.841570405
NS	4.350358993	1.666603403
NS	0.078681171	0.487302141
NS	277.8541853	0.548038388
NS	6.437643192	0.145406067
NS	0.916933888	0.969308798
NS	1.843757826	1.245380894
NS	0.933199801	-0.505422245
NS	214.0981475	0.552080493
NS	0.093306559	0.610503863
NS	0.260069576	0.823495122
NS	0.326394644	-1.279569501
NS	0.380493848	-0.336540673
NS	0.490181308	1.194461566
NS	2.896833328	-2.307592463
NS	2.091940725	0.92268464
NS	3.264034456	1.076244716
NS	3.369877578	1.128888941
NS	1.731113269	0.200992484
NS	21.772832	-0.768013017
NS	1.387293729	-3.242071654
NS	0.204710891	0.782575786
NS	0.598404728	-1.02239024
NS	0.50348459	-1.165391893
NS	0.308219234	-0.24385952
NS	1.721794807	-0.568717288
NS	0.466281522	-1.426084263
NS	0.957064099	-1.910625357
NS	1.133429307	2.232130071
NS	1.593094169	0.313518423
NS	13.78463334	-0.363169013
NS	0.665671148	-0.191586281
NS	1.047230647	0.125002668
NS	0.383253929	0.784285614
NS	0.328639899	-2.397687688
NS	1.110563219	-1.153112223
NS	38.04508301	-2.170978036
NS	0.553513496	-0.862989084
NS	1.42632752	-1.705117093
NS	0.123922401	-1.495157554
NS	6.275159357	0.056182986
NS	3.110726683	0.220583308
NS	1.008313787	0.048438238
NS	0.211911307	0.884482831
NS	7.403761811	-0.61458796
NS	0.654491949	2.02955771
NS	1.714915681	2.158458183
NS	0.460478752	-1.194316828
NS	0.696409479	0.498397053
NS	2.642243144	-0.477512725
NS	1.239504781	-0.199655992
NS	1.215365257	-0.520422877
NS	1.347827792	-0.365968193
NS	3.198796015	1.483200264
NS	1.347139237	-2.270850893
NS	1.40236392	3.538834872
NS	0.657758563	0.768393089
NS	0.232787974	0.490659653
NS	0.112999631	-0.117013233
NS	17.80041248	0.059645359
NS	0.569057645	2.40475113
NS	0.563510104	-2.168405028
NS	0.468042649	0.628093479
NS	3.210464299	-0.477673951
NS	1.735626979	1.661213096
NS	2.229658274	-0.684531674
NS	0.781584001	-0.390007523
NS	31.96114037	7.748636505
NS	0.263817707	-1.059688871
NS	5.067095015	-0.462111203
NS	2.699673013	0.095951051
NS	21.04021221	0.485755229
NS	0.538687254	0.349921899
NS	3.030644819	-0.869269213
NS	34.81444378	-1.915878632
NS	0.306705661	0.592375311
NS	3.427872811	0.434902447
NS	2.427629116	-0.309546205
NS	0.62109505	-2.570501425
NS	3.682637805	-1.855315608
NS	0.624845321	0.22769754
NS	0.452299236	0.44590236
NS	0.356919645	0.542110672
NS	12.48812713	0.192476419
NS	0.504727681	-0.570588896
NS	0.213147284	-1.99095822
NS	0.59360716	1.656405595
NS	0.402608331	0.702438234
NS	1.256132351	0.753191544
NS	2.069761293	-0.185333068
NS	0.687700495	-0.041784674
NS	0.500828919	0.967168701
NS	146.214212	-0.033045084
NS	2218.126724	0.198284178
NS	1.97560307	-0.811386483
NS	2.588022031	0.353249894
NS	16.47364562	0.499882748
NS	1.78918664	0.493547602
NS	0.308201349	-0.021768062
NS	5.084046084	-1.306034471
NS	0.227023719	-1.973473861
NS	0.888259364	1.58860429
NS	0.403590143	0.739846843
NS	2.237413797	4.266161139
NS	0.676328151	-3.316074577
NS	0.338121252	0.012088508
NS	0.460443821	0.072793718
NS	0.451422997	-1.60100699
NS	3.353013013	-0.014037757
NS	1.370397638	-0.946607863
NS	1.016406651	1.228154711
NS	0.148078672	0.150169868
NS	2.261641234	2.116092025
NS	8.985384361	0.802638356
NS	0.167311646	-1.669362299
NS	30.01339617	-0.004932904
NS	2.020481385	1.509460255
NS	2.020248333	0.102505355
NS	1.242449016	-2.659422472
NS	0.297170311	0.733574638
NS	0.331186451	-0.135228673
NS	6.659639485	-0.284085495
NS	0.437605261	0.484002107
NS	0.392230094	-1.85646889
NS	0.531019447	0.829551473
NS	1.568759473	-1.317851821
NS	63.85244761	0.064222765
NS	0.555927916	-0.987393311
NS	1.073429665	0.589274773
NS	1.982044627	0.367482451
NS	1.527640748	0.755953408
NS	0.364565206	0.629481552
NS	1.570679051	1.764633597
NS	0.372778905	0.724378297
NS	0.266974833	-0.495850115
NS	2.304093498	1.12153825
NS	0.706356954	-1.143112645
NS	1.075753559	0.336262862
NS	0.366532614	1.80413043
NS	0.115623873	0.782223545
NS	0.742846245	1.708149258
NS	2.394079087	-1.617520002
NS	0.6125671	-0.549609651
NS	2.599162858	0.051043249
NS	0.392628804	-0.231151464
NS	0.653187094	-0.439987801
NS	0.335654679	1.670449577
NS	0.335243685	-0.973129591
NS	252.7513104	0.54691588
NS	207.3975368	2.852584972
NS	0.388150609	-1.424417251
NS	0.552852811	0.49260853
NS	0.734980737	-0.194104075
NS	8.599194978	-0.566405172
NS	1.952773934	-1.231501799
NS	0.189488103	1.012530162
NS	1.715044016	0.615195704
NS	0.697363241	0.341110178
NS	0.478041614	-1.933633635
NS	2.056369375	-1.679586315
NS	1.208130248	-1.816055293
NS	0.885910718	-0.619344464
NS	2.099149997	-1.305759039
NS	0.486362749	0.57356237
NS	0.825274372	-0.652065526
NS	0.236438929	-1.022183742
NS	1.403376037	-2.009219791
NS	0.330481135	-1.718359417
NS	10.57985547	0.420026748
NS	7.347948895	5.974069855
NS	0.394805114	-2.155315387
NS	116.2659135	0.280796831
NS	16.34803269	1.888471325
NS	0.988459812	-1.192455973
NS	0.745133833	0.102194511
NS	0.557190842	-3.070206058
NS	1.112488949	0.357827645
NS	0.245825325	-0.096278468
NS	1.881701675	0.371169564
NS	0.552520434	-0.12519291
NS	0.706031145	-0.530891064
NS	2.878730302	-0.097733444
NS	1.887164883	0.714319185
NS	1.5299787	0.533014933
NS	4.065184643	0.41890721
NS	0.307147368	-2.255687819
NS	0.89287976	-0.001186003
NS	38.22372399	1.400917913
NS	1.333812093	1.074740589
NS	2.13872785	-0.50451007
NS	15.25803078	0.801715381
NS	8.218445652	-0.847956846
NS	1.186827596	0.517959055
NS	1.476748742	-0.188590544
NS	0.602179232	-0.275118582
NS	37.59432738	0.50465337
NS	34.77207409	-0.075077555
NS	0.9230958	-1.410177968
NS	1.838140729	0.199888925
NS	1.33140727	-0.993482523
NS	1.596438084	-0.903393697
NS	0.458649503	-2.404502573
NS	0.380467669	-1.776869711
NS	1.195700918	0.101506324
NS	5.520989596	2.327286599
NS	28.09421738	1.309974534
NS	4.820752887	0.502717997
NS	1.477016855	3.234465335
NS	28.23954537	0.499591143
NS	17.1122331	0.337036383
NS	5.114764134	5.049469281
NS	72.80955667	-0.150017207
NS	55.78783247	0.320361102
NS	56.72018641	-0.364981155
NS	6.073941223	-0.346128037
NS	0.366560117	1.779311947
NS	0.980710447	-0.115603508
NS	0.224333243	0.242115945
NS	0.397300208	-0.323760375
NS	0.758176724	2.759367328
NS	0.736574761	1.384439418
NS	12.52702969	-0.922690728
NS	0.258388597	-2.18921232
NS	0.695778121	-0.909815407
NS	10.57018757	0.494842951
NS	10388.21618	0.18828477
NS	0.625397839	-0.552851501
NS	1.8510878	0.000931538
NS	10.13559567	-0.246453925
NS	97.81124718	0.123345623
NS	0.628696221	1.051765186
NS	10.96535068	0.154879889
NS	0.198862648	1.072123312
NS	0.541481487	-2.65830851
NS	0.454994466	1.076542191
NS	4.927739319	0.157583153
NS	631.8019312	-0.584554968
NS	0.107164387	0.455408924
NS	0.352728155	-1.55133509
NS	9.79749948	0.281920011
NS	0.446887078	-2.358572236
NS	5.284191244	-1.319927089
NS	0.501274458	0.087296469
NS	0.306235375	-1.362473771
NS	983.6983188	0.229794274
NS	0.535535594	0.445558337
NS	1.622947543	1.154640333
NS	96.57734764	0.257420258
NS	2.075911433	1.912994297
NS	1.210227808	-1.274117685
NS	0.19579974	0.130903397
NS	7.093500703	0.608575357
NS	1.965854205	3.994347456
NS	0.211805417	1.145172528
NS	0.487846957	1.178686828
NS	29.12097406	0.214259028
NS	1.622751844	-1.003666477
NS	0.478716421	-0.783369528
NS	1.008313143	0.516297608
NS	5.904949175	0.219245653
NS	3.739673172	-0.133513081
NS	0.239955715	1.327873287
NS	0.972355585	-0.162472897
NS	3.221623429	4.726081789
NS	0.46895412	1.178009381
NS	1.418107119	-0.205030563
NS	9.878038754	0.069295926
NS	0.55851238	1.852264885
NS	39.86938794	-0.11897168
NS	24.81573828	0.053106401
NS	2.408583586	1.090285763
NS	5.949150272	1.035811469
NS	0.583513068	0.270879289
NS	0.272685421	1.300282577
NS	0.308319929	1.592734207
NS	0.783468199	-1.430406016
NS	4.784413308	-0.288774354
NS	9.660257601	0.143402851
NS	7.960149712	-0.560354635
NS	13.25866765	4.372404957
NS	4.516437942	-0.021111197
NS	0.130648877	0.688564015
NS	5.804840844	-0.58957306
NS	1.64704114	-1.757796115
NS	49.36338687	-8.684782801
NS	1.107944399	-1.240726486
NS	4.5655881	5.240183986
NS	1.533227071	-0.779027746
NS	70.83040216	-0.250245191
NS	6.647607515	-1.060969255
NS	0.1646005	0.068054926
NS	11.74248184	0.025609882
NS	0.567787702	-0.593029732
NS	69.42499166	7.547766469
NS	1.301264595	0.908249789
NS	5.435829002	-0.587029732
NS	8.261345938	0.610652293
NS	16.20783484	2.366664515
NS	7.534559322	-0.243179951
NS	0.226660121	-0.454698535
NS	18.55064404	0.368083582
NS	0.489929766	0.29740195
NS	0.306610936	-0.440483755
NS	0.660688068	0.961054455
NS	8.412847393	-0.015024638
NS	1025.971163	0.154893831
NS	0.168849278	-1.750517992
NS	19.49125249	0.519174962
NS	65.11649799	-0.002695853
NS	2.700269075	1.012224183
NS	0.735475872	-0.390294838
NS	0.702624258	1.513630681
NS	66.70052351	0.033711912
NS	7.629858663	0.71686449
NS	8.646769623	0.826142661
NS	20.13594767	-0.581669556
NS	0.446735872	-1.90325853
NS	8.548952432	-0.004324263
NS	84.15133181	-1.812199072
NS	1.036300472	0.052602779
NS	0.480156826	-1.099427985
NS	0.332213681	-1.000131789
NS	9.967014692	1.791957585
NS	10.33599991	-0.073454631
NS	40.37670172	0.943241882
NS	1.946243036	-0.270773173
NS	1.781922215	2.84750815
NS	0.635735501	0.995566367
NS	2.376405288	3.894477364
NS	375.2123838	0.582691756
NS	2.940854124	4.65772858
NS	132.3462124	0.575296738
NS	0.743966112	0.613351099
NS	0.607504755	0.450478492
NS	3.343212914	-0.510905157
NS	29.71252783	-1.011409112
NS	29.15852559	-1.054576253
NS	0.594460923	0.790622991
NS	347.8190824	2.83322661
NS	0.179388507	-1.719392742
NS	510.9884617	0.311211017
NS	99.063942	1.225215795
NS	0.505972875	1.171228991
NS	6419.424583	0.205007844
NS	1.88880982	0.05351338
NS	51.3829597	1.244957751
NS	0.804594427	-0.749038059
NS	90.4843063	-0.120207959
NS	0.593430909	-0.60671233
NS	0.387721473	-1.837938399
NS	1.041401166	0.662253312
NS	0.21582615	0.32922584
NS	422.5929354	0.269871843
NS	0.359735425	0.728114628
NS	23.13974768	0.102389839
NS	0.83930242	-0.076928072
NS	285.3926239	1.171829149
NS	6.168578785	-0.458553488
NS	0.41529904	0.857076436
NS	37.3096819	0.172067168
NS	1.282440811	-0.839023938
NS	7.643659075	-0.609725496
NS	0.432011418	0.847140889
NS	60.29204212	0.142886609
NS	0.381716127	0.1436209
NS	14.6017531	-1.138357561
NS	18.18818946	-0.336869625
NS	32.13586041	0.11711661
NS	12.62248237	-1.674810668
NS	46.535417	-0.957774573
NS	1.538353682	-0.339551922
NS	0.330502705	0.937273346
NS	0.404430706	0.034687362
NS	0.130648877	0.688564015
NS	2.916519591	-0.513593698
NS	62.34661542	-0.208694879
NS	15.33230593	-0.439524885
NS	3.158899874	-0.380296091
NS	0.424192928	0.940570926
NS	0.712543827	-0.601347934
NS	0.883447981	2.077537148
NS	0.508460488	-0.384949526
NS	4.870689283	-0.451889784
NS	0.62737052	-1.08884982
NS	1.061481238	1.247057395
NS	6.84737575	0.66932324
NS	0.359889816	0.319904962
NS	5.25679732	-0.242476065
NS	2.176589281	0.946997059
NS	6.493341488	-0.04928268
NS	22.95549887	1.671952049
NS	0.471225617	-2.411608848
NS	0.11561278	0.264699079
NS	0.336050877	-2.347513233
NS	0.512235987	-0.005561168
NS	2.263147395	0.275233775
NS	52.83855466	-0.12584427
NS	0.487846957	1.178686828
NS	3.053104094	-1.04863749
NS	0.278855449	-1.361955795
NS	0.476885933	0.585098398
NS	0.556825835	0.78259684
NS	11.6640277	2.463145568
NS	45.54564397	2.530447315
NS	0.602855431	-1.651849451
NS	10.78216812	2.645224803
NS	5.984777969	-0.412089074
NS	0.447140661	-0.446358304
NS	0.271100341	-1.483849964
NS	0.945782737	0.914911968
NS	0.454351749	-0.155832906
NS	0.905151702	-2.281190371
NS	0.585481178	-0.967446727
NS	1.146385665	-1.22042666
NS	441.0691957	0.272594026
NS	0.501707224	-1.460652825
NS	2.646752122	0.995622652
NS	0.459530952	-0.912033353
NS	0.373490955	1.059289797
NS	0.179388507	-1.719392742
NS	0.926949831	0.737303557
NS	0.353656486	-1.374638689
NS	0.37712739	-1.532210714
NS	1.023908373	0.909565251
NS	1.887851395	1.018683192
NS	0.432079161	-0.942666828
NS	0.410852399	-0.221168696
NS	4.01256723	3.119742474
NS	0.383103973	1.832644695
NS	1.2022969	0.987380501
NS	0.532471795	-1.548886142
NS	0.564032389	0.02761849
NS	1.706938594	0.989284259
NS	0.618574794	0.781821496
NS	0.50061373	0.287454916
NS	7.796587881	0.125807631
NS	217.1360872	-0.679763563
NS	0.075119277	0.455736962
NS	2.120582097	4.213219772
NS	2.107070155	-0.484852338
NS	1.17192028	-4.109512038
NS	60.9441805	0.000492461
NS	345.2546871	0.374261106
NS	0.388819534	-1.754210897
NS	0.211629422	0.247343588
NS	0.990009444	-1.517901174
NS	0.859348688	0.289410922
NS	0.450904255	0.847630443
NS	10.98736601	1.12644118
NS	3.354299356	0.296694347
NS	4.600435282	-0.135012315
NS	37.20374967	0.405850753
NS	1.388798953	-1.513767391
NS	0.227996585	0.46753881
NS	0.338720545	-2.029694841
NS	5.065070613	-0.221519967
NS	1.432374042	-1.017294614
NS	2.84533797	0.862914387
NS	0.38431516	-0.673262508
NS	7.157586035	-0.020268834
NS	0.15676785	-1.571808308
NS	18.89130525	0.210737242
NS	58.54025272	0.36526125
NS	0.21646586	0.721665324
NS	0.209918518	1.280819368
NS	0.430595243	-0.704557928
NS	604.8202911	0.251835479
NS	7.75702362	0.662981539
NS	0.347813302	-2.41494905
NS	19.87772173	0.518922146
NS	0.433178593	0.857897309
NS	81.72475429	1.227642437
NS	0.401166372	0.362644664
NS	0.425031591	0.77863248
NS	0.620526884	-0.501159701
NS	3.627948241	-0.859218006
NS	0.852437006	-3.64743674
NS	11.16885737	0.10555951
NS	2.176070936	-1.016473455
NS	7.804777775	-0.595540938
NS	0.838674131	0.741714973
NS	0.487450066	-0.197697226
NS	323.7856319	0.659625197
NS	595.2739916	0.56573879
NS	0.625596172	1.53371636
NS	1.003912436	1.699026111
NS	0.564816661	0.737827228
NS	17.01476711	-0.084152245
NS	0.919758912	-3.729705781
NS	0.179074071	-1.735202281
NS	1920.341207	-0.59221191
NS	3.946462872	0.476678148
NS	0.476938295	0.350751231
NS	2.67034854	-0.97386301
NS	0.315791114	1.595720859
NS	0.338543214	1.703660453
NS	7.977691125	-0.197081104
NS	2.043526785	0.830206979
NS	0.48870072	0.350354578
NS	7.502580435	0.400568771
NS	3.815199689	1.924210107
NS	0.632606642	-1.453470623
NS	0.128605835	0.48616593
NS	0.198862648	1.072123312
NS	119.3179496	0.344934064
NS	9386.715309	0.203570109
NS	0.723803951	-0.50942024
NS	1.830017774	-0.082845624
NS	92.1716613	0.283758045
NS	0.277219716	0.456506349
NS	226.1907177	10.06840624
NS	0.486598296	0.729240822
NS	0.587340883	-0.74581063
NS	1.400079348	-0.127292748
NS	0.816432522	1.847455513
NS	0.179406365	0.72512676
NS	1.931257255	-2.216159899
NS	0.409540083	1.958481878
NS	15.04192779	0.365542655
NS	0.630629653	1.316121863
NS	0.554226728	-0.742495263
NS	0.609332625	-2.497317353
NS	0.315883012	0.267504883
NS	0.318899175	-1.311208852
NS	0.809030268	1.680243034
NS	0.865956071	0.28743668
NS	1.269319322	-1.731886872
NS	0.223047413	-1.041815961
NS	0.215473201	0.917708584
NS	1.452108197	-1.446099939
NS	0.668022798	-0.650428834
NS	4.759974334	2.840740924
NS	68.8175833	2.13286888
NS	4.462092746	-0.694148087
NS	25.91863283	-0.771197289
NS	2.130011598	3.920658281
NS	5.297050934	0.042395274
NS	4.944012	5.363834107
NS	2.697643755	0.08280917
NS	0.538195034	-0.705048534
NS	5658.316282	0.231643017
NS	2.215721027	0.948127283
NS	42.98317058	-0.474852201
NS	0.56183638	0.297971249
NS	0.242181911	1.260888181
NS	0.201148997	0.744072919
NS	0.449602467	-0.025172856
NS	0.251773701	-0.130585708
NS	1.952954388	1.549855825
NS	38.82718943	0.116572846
NS	1.686870145	-4.22089486
NS	1.265211191	-4.129712224
NS	0.221845697	1.210571985
NS	3.065567627	2.076559132
NS	3.463463206	2.385399796
NS	0.595078979	-0.622665741
NS	208.8521526	2.96373523
NS	2.658245848	0.403364311
NS	0.375200163	0.26198166
NS	1.281809348	-0.19535953
NS	0.650194209	-3.042818176
NS	2.780991717	2.534916894
NS	18.65762872	1.613388317
NS	0.249277679	0.398015682
NS	2.579660462	1.113565889
NS	0.375106927	0.719719924
NS	5.442560522	-0.434470806
NS	4.542134217	0.168025595
NS	0.24064031	1.132645554
NS	8.58488328	-0.46657119
NS	1.066373996	1.993450314
NS	26.05414783	-0.148784917
NS	23.36681853	0.721841693
NS	1.358506902	0.26272598
NS	2.595471594	0.469596752
NS	28.24959008	0.497276603
NS	0.665234673	-1.488322424
NS	0.498229277	0.177088876
NS	6.486835762	-0.538893109
NS	1.597866217	-0.66759134
NS	1.323927932	2.098009728
NS	0.859690898	-2.021714241
NS	2.359432854	-0.609012323
NS	0.254441355	-0.480124561
NS	0.170441374	0.990300296
NS	0.561091766	1.052692492
NS	2.816431719	0.356980432
NS	68.67867187	-0.00804416
NS	1.727070079	-3.423163035
NS	3.731314396	0.823056616
NS	1.11440705	-0.126713172
NS	1.203771641	-0.821503469
NS	0.622513896	-2.985812657
NS	0.87114851	0.970008677
NS	1.223411019	-0.084907439
NS	0.516493365	-1.362259524
NS	3.286494079	4.813725712
NS	3.809858955	5.029116478
NS	12.57130004	0.671113001
NS	1.089999004	-1.134467724
NS	0.210890688	-1.39235881
NS	7.729314098	5.567230915
NS	0.594322575	-2.064563462
NS	3.303782932	4.823166314
NS	0.39357496	0.502205417
NS	1.832211249	3.976387244
NS	9.841049919	-0.204228797
NS	1.219139815	3.404622888
NS	66.70892549	-0.163993202
NS	0.84873221	2.364284936
NS	4.681553844	0.045126019
NS	25.49242683	0.249811384
NS	6.449103274	-0.598600707
NS	291.0116973	-0.353964555
NS	74.05454117	-2.17979805
NS	1.061099671	-1.272927745
NS	0.252590022	-2.024727021
NS	22.58919976	22.3904014
NS	0.137060566	0.735640897
NS	1.733147496	1.073576524
NS	0.765238079	0.435020406
NS	0.686456589	-0.894015056
NS	31.31116283	0.08394899
NS	0.201148997	0.744072919
NS	0.693989434	-2.000107265
NS	1.080562825	0.066642499
NS	0.695593437	-0.953889065
NS	0.229570272	0.850949087
NS	1.084405368	-0.181093992
NS	0.193965057	0.863825774
NS	0.311078999	0.071090218
NS	1.916657139	0.393337547
NS	1.799833873	1.012268392
NS	10.40623344	-0.701772615
NS	2.67234347	2.373527793
NS	0.261615956	0.245586036
NS	0.16055075	0.311545234
NS	0.117706108	0.546490893
NS	0.549036198	-1.191429243
NS	0.16212406	0.632248951
NS	0.684311158	2.602071385
NS	0.361196452	0.207575035
NS	0.362363627	0.215863553
NS	0.276946899	0.21646686
NS	7.036677585	1.53450371
NS	0.476687038	0.516641776
NS	27.41973377	-0.830831039
NS	3.159638687	1.339262498
NS	0.41529904	0.857076436
NS	1.665348511	2.365390037
NS	0.432011418	0.847140889
NS	36.47602409	23.06475332
NS	90.78620975	-0.114614823
NS	1.498566497	0.768405475
NS	0.454604616	-0.173762493
NS	0.987639241	1.627324657
NS	1.148757694	1.022079126
NS	0.771083722	0.833358568
NS	0.336246108	0.345411282
NS	0.391824546	-1.781076463
NS	4.785310561	2.804245008
NS	431.4495105	0.651348922
NS	2.750382861	0.081909054
NS	0.300876075	-0.08214716
NS	1.640297323	-0.026119219
NS	0.67472701	0.79206645
NS	0.990746589	-1.046553405
NS	0.476938295	0.350751231
NS	82.26810515	0.303335804
NS	5.358559589	-0.119355696
NS	1.533043648	-1.196955688
NS	0.799045217	-2.809996102
NS	8.259685742	6.108558064
NS	4.837736288	0.081562228
NS	61.74482243	0.310328483
NS	0.260422672	-0.667195847
NS	2.575025339	-0.243873082
NS	0.552520434	-0.12519291
NS	8.536662695	0.261729255
NS	0.597133346	0.700983749
NS	0.249970907	1.42981256
NS	0.386369803	1.88533114
NS	4.802630543	4.075366115
NS	0.455907462	0.60214582
NS	41.17090804	-0.927729235
NS	0.166242999	0.11077264
NS	1.044659862	0.33252001
NS	0.374513533	-0.845946076
NS	1.39051712	-0.343374071
NS	26.45919539	0.015992078
NS	2.462532219	-0.086318584
NS	2.622360623	0.67675545
NS	1.244335826	1.138782586
NS	13.73798702	1.210514954
NS	0.261796778	1.273574362
NS	0.464664183	1.764908859
NS	0.322446837	0.697109273
NS	0.33808998	-0.347912158
NS	1.52889597	-1.178059248
NS	36.5479432	-0.079124021
NS	56.36770028	0.462364808
NS	0.259337916	-1.411165012
NS	0.696203538	0.421680177
NS	7.234444059	-0.062700237
NS	0.340278962	-0.326383632
NS	3.139944853	0.592898301
NS	3.013039932	0.089217451
NS	2411.884742	0.192465287
NS	1.782814232	3.767989312
NS	0.346839486	-0.721880721
NS	2570.827031	0.204855741
NS	0.275779723	0.208063142
NS	0.252730219	-1.446607744
NS	0.907159481	-1.302739143
NS	39.44950883	3.857823593
NS	21.77848426	1.267188641
NS	13.31940657	1.217043324
NS	0.208124275	0.410928403
NS	9112.139721	0.214325413
NS	14.9854792	6.039703186
NS	1.419169639	3.610289249
NS	0.700053243	1.077515175
NS	0.279826099	-1.08403902
NS	0.687609261	-0.19667413
NS	16.41918157	0.260918077
NS	1.306251229	1.487268945
NS	0.629935705	-3.200936464
NS	2.139340876	1.944069705
NS	1.237239945	1.728948576
NS	74.91529292	-0.63911094
NS	3.107381888	0.886064145
NS	1.297708624	3.526752551
NS	9910.454997	0.182017878
NS	0.299479083	1.647388687
NS	0.19142197	0.081753206
NS	1.880701984	2.587104864
NS	0.971059729	0.241017889
NS	3.566097987	-0.50566189
